name,brand,category,price,claim_type,kcal,sugar_g,carb_g,sweeteners(쉼표구분),allergens(쉼표구분),stock,image_url,nutrition_facts_url,verification_source(제품 상세페이지 URL)
스파클링제로버블 애플망고맛,블링부스터x위글위글,음료,,무당류,2,0,0.56,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KYD4KMT6M400.png,,https://zerofinder.co.kr/product/0PCNV3FZJB7P5
스파클링제로버블 수박맛,블링부스터x위글위글,음료,,무당류,0,0,0,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KYD47EP9M400.png,,https://zerofinder.co.kr/product/0PCNV3FZK6PPB
미에로화이바 제로슈가,현대약품,음료,,무당류,11,0,3.89,"수크랄로스,아세설팜칼륨,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KYD3JXACG400.png,,https://zerofinder.co.kr/product/0PCNV3FZ7DKGP
애사비 제로 스파클링,썬키스트,음료,,무당류,1,0,3.71,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KYD31VYX0400.png,,https://zerofinder.co.kr/product/0PCNV3FZFAXPK
제로 오렌지 소다,썬키스트,음료,,무당류,0,0,2.25,"수크랄로스,아세설팜칼륨,알룰로스,D-소비톨액,아라비아검,감초추출물",,50,https://zerofinder.co.kr/public/products/original/0KYD25HPMC400.png,,https://zerofinder.co.kr/product/0PCNV3FZ89992
제로 자두자몽 소다,썬키스트,음료,,무당류,0,0,2.5,"수크랄로스,아세설팜칼륨,에리스리톨,알룰로스,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KYCYYC0P8400.png,,https://zerofinder.co.kr/product/0PCNV3FZ85W59
제로 자몽 소다,썬키스트,음료,,무당류,1,0,2.54,"수크랄로스,아세설팜칼륨,알룰로스,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KYCXYPEB4400.png,,https://zerofinder.co.kr/product/0PCNV3FZ4QR3B
스파클링제로자두,오케이에프,음료,,무당류,1,0,1.68,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KY6YMV5D7W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ4521Y
코코제로 리치,슈가로로,음료,,무당류,2,0.29,4.12,"수크랄로스,아세설팜칼륨,에리스리톨,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KY6XSQA4KW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ4YSWV
코코제로 망고,슈가로로,음료,,무당류,1,0,3.82,"수크랄로스,아세설팜칼륨,에리스리톨,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KY6X4GTVBW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ6YS64
코코제로 복숭아,슈가로로,음료,,무당류,1,0,3.82,"수크랄로스,아세설팜칼륨,에리스리톨,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KY6WM5KQBW00.png,,https://zerofinder.co.kr/product/0PCNV3FZA84M3
코코제로 요구르트,슈가로로,음료,,무당류,0,0,3.53,"수크랄로스,아세설팜칼륨,에리스리톨,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KY6W0JEJQW00.png,,https://zerofinder.co.kr/product/0PCNV3FZBSPE1
코코제로 포도,슈가로로,음료,26400,무당류,4,0.29,4.41,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KY6VJPQ0ZW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ4RJ47
메론소다 제로,슈가로로,음료,,무당류,2,0,2.8,"수크랄로스,아세설팜칼륨,에리스리톨,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KY6VBR52BW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ481G2
구름소다 제로,슈가로로,음료,,무당류,0,0,0.4,"수크랄로스,아세설팜칼륨,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KY6TVRJC7W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ4NY12
쥬시쿨 제로 파인애플,빙그레,음료,,무당류,4,0,2,아스파탐,,50,https://zerofinder.co.kr/public/products/original/0KY6TAWT1KW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ3DM0A
생귤탱귤 제로 감귤,빙그레,간식/디저트,,무당류,0,0,15.72,"수크랄로스,에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KY6RJVFHZW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ3RRBZ
더위사냥 제로 디카페인커피,빙그레,간식/디저트,,무당류,54,0,18.57,"수크랄로스,아세설팜칼륨,에리스리톨,말티톨",,50,https://zerofinder.co.kr/public/products/original/0KY6R4DFB3W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ8PDDE
당이 제로당 천도복숭아&자두,매일유업 광주공장,음료,,무당류,3,0,2.4,"수크랄로스,아세설팜칼륨,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KY6QRT21BW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ842G1
당이 제로당 유산균음료,매일유업 광주공장,음료,,무당류,3,0,5.6,"수크랄로스,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KY6GW00S7W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ46KP8
당이 제로당 청포도,매일유업,음료,,무당류,6,0,3.2,"수크랄로스,아세설팜칼륨,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KY6GEFKN7W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ2STJV
미닛메이드 레몬에이드 제로,해태에이치티비,음료,,무당류,1,0,0.34,"수크랄로스,아세설팜칼륨,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KY6F14407W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ921S2
폴라포 스포츠 제로,해태아이스크림,간식/디저트,,무당류,2,0,9.17,"수크랄로스,아세설팜칼륨,에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KY6EF804FW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ2HAC1
클룹 애사비소다 매실 제로,클룹,음료,,무당류,3,0,0.55,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KY6C49W9KW00.png,,https://zerofinder.co.kr/product/0PCNV3FZBDQ94
클룹 애사비소다 화이트발사믹 제로,클룹,음료,,무당류,2,0,3,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KY6BSEJSBW00.png,,https://zerofinder.co.kr/product/0PCNV3FZD8Y5V
클룹 애사비소다 타트체리 제로,클룹,음료,,무당류,2,0,3.6,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KY6AR6SH7W00.png,,https://zerofinder.co.kr/product/0PCNV3FZFNR7A
클룹 스프린트 에너지 오렌지임팩트 제로,클룹,음료,,무당류,4,0,0.8,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KY6A0KHXFW00.png,,https://zerofinder.co.kr/product/0PCNV3FZGZHCN
클룹 스프린트 에너지 시트러스버스트 제로,클룹,음료,,무당류,4,0,0.8,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KY69M9YYFW00.png,,https://zerofinder.co.kr/product/0PCNV3FZJ58W4
클룹 유자레몬사이다 제로,클룹,음료,,무당류,3,0,0.57,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KY68M4QRBW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ8VNJG
클룹 제로소다 소다맛,오케이에프음료 ,음료,,무당류,1,0,3.2,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KY68775MKW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ5DHXY
클룹 푸룬 화이바 제로,동원시스템즈 횡성공장,음료,,무당류,61,0,23.34,"수크랄로스,아세설팜칼륨,D-소비톨액",,50,https://zerofinder.co.kr/public/products/original/0KY65JANGVW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ40BRA
클룹 제로소다 청사과,오케이에프음료,음료,,무당류,1,0,3.2,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KY64YFEY7W00.png,,https://zerofinder.co.kr/product/0PCNV3FZ75BJ1
클룹 제로소다 포도,오케이에프음료 ,음료,,무당류,1,0,3.2,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KY64BB1QBW00.png,,https://zerofinder.co.kr/product/0PCNV3FZ2JRAY
티즐 제로 피치우롱티,웅진,음료,,무당류,1,0,1.34,"수크랄로스,아세설팜칼륨,에리스리톨,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KX6GFSWV0800.png,,https://zerofinder.co.kr/product/0PCNV3FZ66QMV
티즐 제로 딸기루이보스,웅진,음료,,무당류,1,0,1.76,"수크랄로스,아세설팜칼륨,에리스리톨,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KX6GC5FMG800.png,,https://zerofinder.co.kr/product/0PCNV3FZ4APEH
티즐 제로 유자그린티,웅진,음료,,무당류,1,0,1.32,"수크랄로스,아세설팜칼륨,에리스리톨,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KX6FAY96C800.png,,https://zerofinder.co.kr/product/0PCNV3FZ66598
코코뿌요 제로 애플망고,뿌요,음료,,무당류,1,0,2.76,"수크랄로스,에리스리톨,D-소비톨액,아라비아검,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KX6ETZ1ZM800.png,,https://zerofinder.co.kr/product/0PCNV3FZ5NT2V
코코뿌요 제로 복숭아,뿌요,음료,,무당류,3,0,3.38,"수크랄로스,에리스리톨,D-소비톨액,아라비아검,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KX6DY013R800.png,,https://zerofinder.co.kr/product/0PCNV3FZ3DM6N
콤부차 제로 라임맛,야쿠르트,음료,,무당류,1,0,0.68,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KX6D6M10W800.png,,https://zerofinder.co.kr/product/0PCNV3FZBGWBD
콤부차 제로 야쿠르트맛,야쿠르트,음료,,무당류,2,0,0.81,"수크랄로스,아세설팜칼륨,알룰로스,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KX6CK7P2M800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1J9T2
제로까베르네소비뇽,하이드로오아시스,음료,,,42,9.35,10.2,자일리톨,,50,https://zerofinder.co.kr/public/products/original/0KX6BV47E8800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0Y8SE
제로슈가오렌지캔디,홈플러스,간식/디저트,,무당류,240,0,99,말티톨,,50,https://zerofinder.co.kr/public/products/original/0KX6B59ZH4800.png,,https://zerofinder.co.kr/product/0PCNV3FZ138WT
제로 문경 오미자 아이스티,스위트컵,음료,,무당류,3.4,0,10,"수크랄로스,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KX6A8ZFSW800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1ED1E
피치 얼그레이 제로,할리스,음료,,무당류,1,0.01,1.28,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KX69EERKR800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0ZGS6
제로 말차 크림 모나카,롯데웰푸드,간식/디저트,,,145,0,29,"수크랄로스,말티톨,알룰로스,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWSFA9NZ4800.png,,https://zerofinder.co.kr/product/0PCNV3FZ703GV
게토레이제로,롯데칠성음료,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWSF2GJ5M800.png,,https://zerofinder.co.kr/product/0PCZ4B7GJ7C2K
펩시제로슈거모히토향,롯데칠성음료,음료,,무당류,0,0.01,0.08,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWSEPF600800.png,,https://zerofinder.co.kr/product/0PCZ4B7GHX6SF
펩시제로슈거라임향제로카페인,롯데칠성음료,음료,,무당류,0,0,0,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWSEDCJQM800.png,,https://zerofinder.co.kr/product/0PCZ4B7GGMP5W
펩시제로슈거파인애플향,롯데칠성음료,음료,,무당류,0,0,0,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWSDXEVWM800.png,,https://zerofinder.co.kr/product/0PCZ4B7GG7184
칠성사이다제로,롯데칠성음료,음료,17040,무당류,0,0,6,"수크랄로스,에리스리톨,알룰로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KWSD9H8ZW800.png,,https://zerofinder.co.kr/product/0PCZ4B7GJ6BJW
탐스제로멜론향,롯데칠성음료,음료,,무당류,1,0.03,2.33,"에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWSD01NXR800.png,,https://zerofinder.co.kr/product/0PCZ4B7GHDR4B
나랑드사이다 제로 파인애플,오케이에프음료 ,음료,,무당류,0,0,0.02,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWSCGTWC0800.png,,https://zerofinder.co.kr/product/0PCNV3FZ90GHR
나랑드사이다 제로 그린애플,오케이에프음료,음료,,무당류,1,0,0.41,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWSC2J3XM800.png,,https://zerofinder.co.kr/product/0PCNV3FZ8TBH6
웰치 제로 체리스트로베리맛,대구경북능금농협음료가공공장,음료,,무당류,0,0,2.25,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWSBKRDYW800.png,,https://zerofinder.co.kr/product/0PCNV3FZ885P7
웰치 제로 샤인머스캣맛,농심,음료,,무당류,0,0,2.17,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWS91RCN8800.png,,https://zerofinder.co.kr/product/0PCNV3FZ2T0ZQ
웰치 제로 오렌지맛,농심,음료,,무당류,0,0,2.25,"수크랄로스,아세설팜칼륨,알룰로스,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KWS8J0R7R800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1N4CP
칠성사이다제로블루라임,롯데칠성음료,음료,,무당류,0,0,6,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWS7WS8B8800.png,,https://zerofinder.co.kr/product/0PCNV3FZ5B5PS
제로 아이스 쿠키&크림,롯데웰푸드,간식/디저트,,무당류,117,0,21,"말티톨,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWS7KRC88800.png,,https://zerofinder.co.kr/product/0PCNV3FZ57KA3
제로 아이스 딥초콜릿,롯데웰푸드,간식/디저트,,무당류,130,0,20,"말티톨,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWS774ZEM800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1YMW0
제로 초콜릿칩 쿠키,롯데제과,간식/디저트,,무당류,470,0,60,"수크랄로스,아세설팜칼륨,에리스리톨,소르비톨,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWS6MVAZC800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1FR8T
마운틴듀제로슈거블루,롯데칠성음료,음료,,무당류,0,0,0.01,"아스파탐,수크랄로스,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KWS692QE8800.png,,https://zerofinder.co.kr/product/0PCZ4B7GKDMK3
당제로 초콜릿바,제로윗,간식/디저트,,무당류,155,0,24,"에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWNJ9532C800.png,,https://zerofinder.co.kr/product/0PCNV3FZ40HXT
제로루틴 알파CD 3200,코스팜,기타,,무당류,13,0,3,,,50,https://zerofinder.co.kr/public/products/original/0KWNHFQPWC800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0MT38
당제로 초콜릿,제로윗,간식/디저트,,무당류,155,0,24,"에리스리톨,알룰로스,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWNHETADC800.png,,https://zerofinder.co.kr/product/0PCNV3FZ3VKE6
컨디션 제로 스파클링,튤립인터내셔널,음료,,무당류,10,0,2,수크랄로스,,50,https://zerofinder.co.kr/public/products/original/0KWNGMJB0R800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0JATR
제로윗 아이스팝 배,서주,간식/디저트,,무당류,37,0,19.17,"수크랄로스,아세설팜칼륨,에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWNG23BHR800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1WMS6
위생천 스파클링 제로,광동제약,음료,,무당류,0,0,2,"수크랄로스,아세설팜칼륨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWNFYH9C4800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0F1RS
떠먹는 제로 티라미수,던킨,간식/디저트,,무당류,235,0,34.84,,,50,https://zerofinder.co.kr/public/products/original/0KWNF6QTVC800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0MMHH
곤약젤리 청포도 제로,자임에프앤비,간식/디저트,,무당류,2,0,7.9,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KWNENGQYG800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0VW0G
제로재 무설탕 생강청,자연농장,음료,,저당류,34,1,7,알룰로스,,50,https://zerofinder.co.kr/public/products/original/0KWNE94ZZC800.png,,https://zerofinder.co.kr/product/0PCNV3FZ14958
최겸의 제로또띠아,제로베이커리,간식/디저트,,저당류,324,1.64,43.64,,,50,https://zerofinder.co.kr/public/products/original/0KWNCPNDWW800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1YY55
제로 연양갱 꿀고구마,롯데,간식/디저트,,무당류,95,0,34,"수크랄로스,아세설팜칼륨,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWNC8HCAM800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0EDYB
제로 에이드 청포도,동원시스템즈,음료,,무당류,0,0,4.4,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KWNB3YNA0800.png,,https://zerofinder.co.kr/product/0PCNV3FZ027FC
왕포도알 제로슈가,서주,간식/디저트,,무당류,40,0,20,"수크랄로스,아세설팜칼륨,에리스리톨,말티톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KWNAAYKNM800.png,,https://zerofinder.co.kr/product/0PCNV3FYZYFS9
흑삼진액제로,휴럼,건강기능식품,,무당류,0,0,0.83,,,50,https://zerofinder.co.kr/public/products/original/0KWN9WKJV8800.png,,https://zerofinder.co.kr/product/0PCNV3FYZXAD6
파리콜라제로,LA LIMONADERIE DE PARIS,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWN8ZWGSR800.png,,https://zerofinder.co.kr/product/0PCNV3FYZT5BM
제로오렌지탄산,OKF,음료,,무당류,0,0,1.6,,,50,https://zerofinder.co.kr/public/products/original/0KWN8H2E08800.png,,https://zerofinder.co.kr/product/0PCNV3FYZNX7Q
제로톡젤리믹스,건영제과,간식/디저트,,무당류,0,0,1,"수크랄로스,아세설팜칼륨,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KWN7Z41MW800.png,,https://zerofinder.co.kr/product/0PCNV3FYZMGJ3
드림카카오제로,롯데웰푸드,간식/디저트,,,153,2,18,D-말티톨,,50,https://zerofinder.co.kr/public/products/original/0KWN7B97E8800.png,,https://zerofinder.co.kr/product/0PCNV3FYZD74Y
당제로 바닐라,제로윗,간식/디저트,,무당류,100,0,18,"에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWN6AWW2W800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0X2CD
에버데이 제로 에너지,일화,음료,,무당류,1,0,0.22,"수크랄로스,아세설팜칼륨,D-소비톨액,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KWN5VQ1K0800.png,,https://zerofinder.co.kr/product/0PCNV3FZ0YD37
에버데이 제로 비타민,일화,음료,,무당류,1,0,0.23,,,50,https://zerofinder.co.kr/public/products/original/0KWN4R2WD4800.png,,https://zerofinder.co.kr/product/0PCNV3FZ19KKQ
에버데이 제로 릴렉스,일화,음료,,무당류,1,0,0.06,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWN4EA6J0800.png,,https://zerofinder.co.kr/product/0PCNV3FZ088SV
제로 티라미수,케익드라마,간식/디저트,,무당류,270,0,35,,,50,https://zerofinder.co.kr/public/products/original/0KWN3NDEHC800.png,,https://zerofinder.co.kr/product/0PCNV3FYYZ471
제로베이스 자몽,베버시티,음료,,저당류,5,1,55,"수크랄로스,알룰로스,D-소비톨액,효소처리스테비아,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KWN3GAGSR800.png,,https://zerofinder.co.kr/product/0PCNV3FYZA54H
제로베이스 레몬,베버시티,음료,,무당류,7,0,55,"수크랄로스,알룰로스,D-소비톨액,효소처리스테비아,아라비아검",,50,https://zerofinder.co.kr/public/products/original/0KWN34N9QG800.png,,https://zerofinder.co.kr/product/0PCNV3FYYZV6J
아이스티제로 자몽,오케이에프음료 ,음료,,무당류,10,0,14,"수크랄로스,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KWN0Z83D8800.png,,https://zerofinder.co.kr/product/0PCNV3FYYJTSE
곤약젤리 복숭아 제로,자임에프앤비,간식/디저트,,무당류,2,0,7.5,"수크랄로스,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KWMZSF4R0800.png,,https://zerofinder.co.kr/product/0PCNV3FZ1XHTZ
메나브레아 제로,BIRRA MENABREA S.P.A.,음료,,저당류,15,0.5,3.3,,,50,https://zerofinder.co.kr/public/products/original/0KWMZG0B2G800.png,,https://zerofinder.co.kr/product/0PCNV3FYY9X9R
제로당현미쑥인절미,만풍농업회사,간식/디저트,,무당류,202,0.3,43.16,말티톨,,50,https://zerofinder.co.kr/public/products/original/0KWMWNRC9R800.png,,https://zerofinder.co.kr/product/0PCNV3FZ02QPP
탐스제로사과,롯데칠성음료,음료,,저당류,3,0.53,2.46,"수크랄로스,에리스리톨,알룰로스,스테비올 배당체",,50,https://zerofinder.co.kr/public/products/original/0KWMPT7NZGM00.png,,https://zerofinder.co.kr/product/0PCZ4B7GGY0NJ
립톤제로복숭아아이스티,롯데칠성음료,음료,14460,무당류,2,0,0.51,"아세설팜칼륨,수크랄로스",,50,https://zerofinder.co.kr/public/products/original/0KWMP1S4SRM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ5QT0Y
칠성사이다제로오렌지,롯데칠성음료,음료,,무당류,1,0.18,1.89,"수크랄로스,에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWMNHM90CM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ5TKGS
탐스제로파인애플,롯데칠성음료,음료,,,2,0.25,2.42,"수크랄로스,에리스리톨,알룰로스,D-소비톨액",,50,https://zerofinder.co.kr/public/products/original/0KWMMYGXC8M00.png,,https://zerofinder.co.kr/product/0PCZ4B7GKBB60
제로 플레인 요거트,롯데웰푸드,유제품,,,60,0,5,아세설팜칼륨,,50,https://zerofinder.co.kr/public/products/original/0KWMMHBBS4M00.png,,https://zerofinder.co.kr/product/0PCNV3FZ25SSW
피로제로,보고신약,음료,,,80,16,16,효소처리스테비아,,50,https://zerofinder.co.kr/public/products/original/0KWMKXWSJ0M00.png,,https://zerofinder.co.kr/product/0PCNV3FYV8YRM
요플레 제로 초코링,빙그레 광주공장,유제품,,무당류,105,0,11,"알룰로스,효소처리스테비아,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWMKPWK3MM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ1M3BG
코카·콜라 제로제로,코카콜라음료,음료,,무당류,0,0,0,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWMKJQC6CM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ0A0EQ
펩시제로슈거라임향,롯데칠성음료,음료,,무당류,0,0,0,"아스파탐,수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWMKARY0CM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ0DYH5
HOT6 THE KING 제로,롯데칠성음료,음료,,무당류,3,0,2.52,"수크랄로스,아세설팜칼륨,에리스리톨",,50,https://zerofinder.co.kr/public/products/original/0KWMK4E5YMM00.png,,https://zerofinder.co.kr/product/0PCNV3FYYKZ9W
흑삼진액 제로,다정,건강기능식품,,저당류,10,0.9,1.4,,,50,https://zerofinder.co.kr/public/products/original/0KWMJSRW88M00.png,,https://zerofinder.co.kr/product/0PCNV3FYZES42
"7days 제로 곤약젤리, 복숭아맛",자임에프앤비,간식/디저트,,무당류,2,0,7.6,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KWMJRF2XRM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ86EWT
클룹 제로소다 레몬,오케이에프음료,음료,,무당류,0,0,3.2,"수크랄로스,아세설팜칼륨,에리스리톨,효소처리스테비아",,50,https://zerofinder.co.kr/public/products/original/0KWMJ771ZMM00.png,,https://zerofinder.co.kr/product/0PCNV3FZ18QVC
제로넛츠 아몬드,씨앤지,간식/디저트,,무당류,535,0,45.16,D-말티톨,,50,https://zerofinder.co.kr/public/products/original/0KWMGNKSHCM00.png,,https://zerofinder.co.kr/product/0PCNV3FYYMWDC
저먼 제로 부어스트,외갓집,육가공품,,무당류,314,0.75,6,,,50,https://zerofinder.co.kr/public/products/original/0KWMGEFF3WM00.png,,https://zerofinder.co.kr/product/0PCNV3FYZYQR8
제로와플(코코넛),제로베이커리,간식/디저트,,저당류,252,2.08,31.25,에리스리톨,,50,https://zerofinder.co.kr/public/products/original/0KWMFYWKEMM00.png,,https://zerofinder.co.kr/product/0PCNV3FYZX4HB
제로 카카오 케이크,롯데제과,간식/디저트,,무당류,455,0,48,"수크랄로스,아세설팜칼륨,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWMAB8BA5400.png,,https://zerofinder.co.kr/product/0PCNV3FZ2AT2Q
마스터토닉워터제로,롯데칠성음료,음료,,무당류,0,0,0,,,50,https://zerofinder.co.kr/public/products/original/0KWM9RCRP9400.png,,https://zerofinder.co.kr/product/0PCNV3FZ1QFYP
립톤제로복숭아 아이스티,롯데칠성음료,음료,,무당류,2,0,0.51,"수크랄로스,아세설팜칼륨",,50,https://zerofinder.co.kr/public/products/original/0KWM97TWF5400.png,,https://zerofinder.co.kr/product/0PCNV3FZ40GB5
클라우드 논알콜릭(구 클라우드 클리어 제로),롯데칠성음료,음료,,무당류,9,0,2,,,50,https://zerofinder.co.kr/public/products/original/0KWM8RJ1G1400.png,,https://zerofinder.co.kr/product/0PCNV3FZ0NMGC
칠성사이다제로라임,롯데칠성음료,음료,,무당류,1,0.03,2.09,"수크랄로스,에리스리톨,알룰로스",,50,https://zerofinder.co.kr/public/products/original/0KWM7YJTMX400.png,,https://zerofinder.co.kr/product/0PCNV3FZ0G4YC
제로 밀크 모나카,롯데웰푸드,간식/디저트,,무당류,116,0,22.14,"수크랄로스,말티톨,D-말티톨",,50,https://zerofinder.co.kr/public/products/original/0KWM745FV6R00.png,,https://zerofinder.co.kr/product/0PCNV3FYYVKAS
